baseline,benchmark,mode,model,served_model_name,task_id,sample_id,compile_pass,sim_pass,final_pass,failure_category,prompt_hash,latency_seconds,completion_tokens,total_tokens,source_run_id
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob057_kmap2,3,True,False,False,simulation_failure,a38152028d49fe1e8e07740e02e02e8aeaaef4335d987fa0094d0b66ff6bae65,12.255684500560164,268,510,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob057_kmap2,4,True,False,False,simulation_failure,a38152028d49fe1e8e07740e02e02e8aeaaef4335d987fa0094d0b66ff6bae65,10.728946447372437,228,470,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob057_kmap2,0,True,False,False,simulation_failure,a38152028d49fe1e8e07740e02e02e8aeaaef4335d987fa0094d0b66ff6bae65,1.4175853356719017,81,324,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob057_kmap2,1,True,False,False,simulation_failure,a38152028d49fe1e8e07740e02e02e8aeaaef4335d987fa0094d0b66ff6bae65,1.1740918662399054,67,310,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob057_kmap2,2,True,False,False,simulation_failure,a38152028d49fe1e8e07740e02e02e8aeaaef4335d987fa0094d0b66ff6bae65,1.173033056780696,67,310,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob057_kmap2,3,True,False,False,simulation_failure,a38152028d49fe1e8e07740e02e02e8aeaaef4335d987fa0094d0b66ff6bae65,1.574305111542344,90,333,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob057_kmap2,4,True,False,False,simulation_failure,a38152028d49fe1e8e07740e02e02e8aeaaef4335d987fa0094d0b66ff6bae65,1.4172359444200993,81,324,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob057_kmap2,0,True,False,False,simulation_failure,a38152028d49fe1e8e07740e02e02e8aeaaef4335d987fa0094d0b66ff6bae65,1.1988383741118014,192,435,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob057_kmap2,1,True,False,False,simulation_failure,a38152028d49fe1e8e07740e02e02e8aeaaef4335d987fa0094d0b66ff6bae65,1.717507742345333,276,519,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob057_kmap2,2,False,False,False,compile_failure,a38152028d49fe1e8e07740e02e02e8aeaaef4335d987fa0094d0b66ff6bae65,11.382701496127993,1838,2081,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob057_kmap2,3,True,False,False,simulation_failure,a38152028d49fe1e8e07740e02e02e8aeaaef4335d987fa0094d0b66ff6bae65,0.9336899910122156,149,392,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob057_kmap2,4,True,False,False,simulation_failure,a38152028d49fe1e8e07740e02e02e8aeaaef4335d987fa0094d0b66ff6bae65,2.150197426788509,346,589,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob057_kmap2,0,False,False,False,code_extraction_failure,a38152028d49fe1e8e07740e02e02e8aeaaef4335d987fa0094d0b66ff6bae65,30.579364048317075,2048,2301,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob057_kmap2,1,False,False,False,code_extraction_failure,a38152028d49fe1e8e07740e02e02e8aeaaef4335d987fa0094d0b66ff6bae65,30.583381226286292,2048,2301,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob057_kmap2,2,False,False,False,code_extraction_failure,a38152028d49fe1e8e07740e02e02e8aeaaef4335d987fa0094d0b66ff6bae65,30.59290213091299,2048,2301,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob057_kmap2,3,False,False,False,code_extraction_failure,a38152028d49fe1e8e07740e02e02e8aeaaef4335d987fa0094d0b66ff6bae65,30.587960404809564,2048,2301,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob057_kmap2,4,False,False,False,code_extraction_failure,a38152028d49fe1e8e07740e02e02e8aeaaef4335d987fa0094d0b66ff6bae65,31.265088859945536,2048,2301,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob057_kmap2,0,False,False,False,code_extraction_failure,a38152028d49fe1e8e07740e02e02e8aeaaef4335d987fa0094d0b66ff6bae65,10.59883404104039,2048,2301,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob057_kmap2,1,False,False,False,code_extraction_failure,a38152028d49fe1e8e07740e02e02e8aeaaef4335d987fa0094d0b66ff6bae65,10.597736659925431,2048,2301,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob057_kmap2,2,True,False,False,simulation_failure,a38152028d49fe1e8e07740e02e02e8aeaaef4335d987fa0094d0b66ff6bae65,8.824576567858458,1704,1957,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob057_kmap2,3,False,False,False,code_extraction_failure,a38152028d49fe1e8e07740e02e02e8aeaaef4335d987fa0094d0b66ff6bae65,10.602213508915156,2048,2301,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob057_kmap2,4,False,False,False,code_extraction_failure,a38152028d49fe1e8e07740e02e02e8aeaaef4335d987fa0094d0b66ff6bae65,10.598926024045795,2048,2301,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob058_alwaysblock2,0,True,True,True,passed,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,6.347224618308246,138,383,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob058_alwaysblock2,1,True,True,True,passed,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,6.155580627731979,138,383,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob058_alwaysblock2,2,True,True,True,passed,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,6.701162160374224,140,385,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob058_alwaysblock2,3,True,True,True,passed,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,6.541981190443039,138,383,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob058_alwaysblock2,4,False,False,False,compile_failure,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,7.036383538506925,146,391,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob058_alwaysblock2,0,False,False,False,compile_failure,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,1.6264507379382849,93,331,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob058_alwaysblock2,1,False,False,False,compile_failure,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,1.626588667742908,93,331,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob058_alwaysblock2,2,False,False,False,compile_failure,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,1.6443802379071712,94,332,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob058_alwaysblock2,3,False,False,False,compile_failure,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,1.6263140132650733,93,331,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob058_alwaysblock2,4,False,False,False,compile_failure,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,1.6269356748089194,93,331,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob058_alwaysblock2,0,False,False,False,compile_failure,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,0.7848650370724499,125,363,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob058_alwaysblock2,1,False,False,False,compile_failure,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,0.7774969777092338,124,362,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob058_alwaysblock2,2,False,False,False,compile_failure,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,0.7844537682831287,125,363,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob058_alwaysblock2,3,False,False,False,compile_failure,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,0.7843359680846334,125,363,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob058_alwaysblock2,4,False,False,False,compile_failure,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,0.7837924319319427,125,363,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob058_alwaysblock2,0,False,False,False,compile_failure,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,2.3785803001374006,155,399,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob058_alwaysblock2,1,False,False,False,compile_failure,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,2.2170422771014273,142,386,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob058_alwaysblock2,2,False,False,False,compile_failure,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,2.217532173730433,142,386,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob058_alwaysblock2,3,False,False,False,compile_failure,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,2.1634148550219834,139,383,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob058_alwaysblock2,4,False,False,False,compile_failure,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,2.401140295434743,151,395,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob058_alwaysblock2,0,False,False,False,compile_failure,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,0.7258356004022062,133,377,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob058_alwaysblock2,1,False,False,False,compile_failure,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,0.7441716599278152,137,381,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob058_alwaysblock2,2,False,False,False,compile_failure,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,0.7510035280138254,138,382,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob058_alwaysblock2,3,True,True,True,passed,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,0.9870508969761431,184,428,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob058_alwaysblock2,4,False,False,False,compile_failure,d02717886808d703353d071ad87960eb441d10162988b7bf10e1d43e27dc88b4,0.7512566801160574,138,382,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob059_wire4,0,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,3.862293276935816,80,259,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob059_wire4,1,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,3.6878733867779374,80,259,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob059_wire4,2,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,3.8243581540882587,80,259,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob059_wire4,3,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,3.7543496610596776,80,259,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob059_wire4,4,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,3.720445219427347,80,259,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob059_wire4,0,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,1.2081589363515377,69,244,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob059_wire4,1,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,1.1605648128315806,65,240,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob059_wire4,2,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,1.1398129686713219,65,240,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob059_wire4,3,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,1.2083242749795318,69,244,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob059_wire4,4,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,1.1383357224985957,65,240,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob059_wire4,0,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,0.42128037428483367,66,241,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob059_wire4,1,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,0.44688852597028017,66,241,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob059_wire4,2,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,0.42013595812022686,66,241,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob059_wire4,3,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,0.4201041581109166,66,241,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob059_wire4,4,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,0.4199934108182788,66,241,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob059_wire4,0,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,1.2890169639140368,81,262,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob059_wire4,1,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,1.2809426127932966,81,262,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob059_wire4,2,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,1.3198848981410265,81,262,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob059_wire4,3,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,1.3159041879698634,81,262,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob059_wire4,4,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,1.2822249489836395,81,262,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob059_wire4,0,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,0.4422663329169154,78,259,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob059_wire4,1,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,0.45752546191215515,78,259,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob059_wire4,2,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,0.4416985930874944,78,259,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob059_wire4,3,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,0.4560065930709243,81,262,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob059_wire4,4,True,True,True,passed,dedbd8bf8b473a51995e5070bb7ec66c5d681e3aeec29948fcd2c896d38084ae,0.4405225748196244,78,259,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob060_m2014_q4k,0,True,False,False,simulation_failure,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,6.404309616424143,138,312,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob060_m2014_q4k,1,True,False,False,simulation_failure,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,6.656332538463175,138,312,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob060_m2014_q4k,2,True,False,False,simulation_failure,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,6.486507202498615,138,312,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob060_m2014_q4k,3,True,True,True,passed,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,6.177443874068558,133,307,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob060_m2014_q4k,4,True,True,True,passed,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,6.293979843147099,133,307,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob060_m2014_q4k,0,True,False,False,simulation_failure,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,1.8346517402678728,105,274,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob060_m2014_q4k,1,True,False,False,simulation_failure,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,1.956054812297225,112,281,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob060_m2014_q4k,2,True,False,False,simulation_failure,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,1.8347168620675802,105,274,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob060_m2014_q4k,3,True,False,False,simulation_failure,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,1.887535392306745,108,277,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob060_m2014_q4k,4,True,False,False,simulation_failure,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,1.887349952943623,108,277,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob060_m2014_q4k,0,True,False,False,simulation_failure,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,0.6606067470274866,105,274,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob060_m2014_q4k,1,True,False,False,simulation_failure,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,0.6606924491934478,105,274,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob060_m2014_q4k,2,True,False,False,simulation_failure,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,0.6604792498983443,105,274,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob060_m2014_q4k,3,True,False,False,simulation_failure,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,0.6612581140361726,105,274,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob060_m2014_q4k,4,True,False,False,simulation_failure,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,0.6605459353886545,105,274,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob060_m2014_q4k,0,True,True,True,passed,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,4.190912073943764,269,445,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob060_m2014_q4k,1,True,True,True,passed,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,1.7902047880925238,113,289,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob060_m2014_q4k,2,True,True,True,passed,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,1.7873029639013112,116,292,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob060_m2014_q4k,3,True,True,True,passed,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,1.751064483076334,113,289,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob060_m2014_q4k,4,True,True,True,passed,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,1.7996061788871884,116,292,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob060_m2014_q4k,0,True,True,True,passed,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,0.6360806319862604,116,292,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob060_m2014_q4k,1,True,True,True,passed,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,0.6366759552620351,116,292,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob060_m2014_q4k,2,True,True,True,passed,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,0.6372105251066387,116,292,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob060_m2014_q4k,3,True,True,True,passed,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,0.6378148943185806,116,292,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob060_m2014_q4k,4,True,True,True,passed,479bc164ea186472740a6bc7f2106030aecaa4fbe20381f2c668dd7c3262cada,0.6220833128318191,113,289,verilogeval_pass5_qwen36_35b_a3b
